iter	RMSE
3222	39.95716024
3223	39.95501151
3224	39.95201106
3225	39.95182999
3226	39.9501398
3227	39.94909288
3228	39.94401057
3229	39.93377439
3230	39.93330553
3231	39.93329571
3232	39.93168627
3233	39.93167902
3234	39.91538973
3235	39.91311323
3236	39.91306225
3237	39.91206731
3238	39.90988485
3239	39.90987721
3240	39.90691851
3241	39.90684976
3242	39.90431821
3243	39.90369871
3244	39.90368875
3245	39.90363973
3246	39.90362941
3247	39.90356268
3248	39.90351569
3249	39.90350318
3250	39.90256305
3251	39.90225068
3252	39.90114161
3253	39.90111924
3254	39.89472933
3255	39.89314399
3256	39.8912674
3257	39.89082726
3258	39.89058034
3259	39.88525682
3260	39.88458593
3261	39.88299622
3262	39.88167558
3263	39.88166602
3264	39.87842908
3265	39.8774511
3266	39.87585437
3267	39.874266
3268	39.87061696
3269	39.87006286
3270	39.870051
3271	39.86733589
3272	39.86674128
3273	39.86655126
3274	39.86278764
3275	39.86229504
3276	39.86228903
3277	39.86088044
3278	39.86006924
3279	39.85927765
3280	39.85713331
3281	39.85712456
3282	39.85366618
3283	39.85354275
3284	39.85298151
3285	39.85297134
3286	39.85292617
3287	39.85283781
3288	39.85258297
3289	39.85255753
3290	39.85253722
3291	39.85248236
3292	39.84756347
3293	39.84738616
3294	39.84626885
3295	39.84625763
3296	39.84523041
3297	39.84506671
3298	39.8445743
3299	39.84140448
3300	39.84063781
3301	39.83492821
3302	39.83489506
3303	39.8341123
3304	39.83273576
3305	39.82748754
3306	39.82717526
3307	39.82423487
3308	39.82421184
3309	39.82418666
3310	39.82415353
3311	39.82412103
3312	39.82411351
3313	39.82370691
3314	39.8217435
3315	39.82173114
3316	39.8198254
3317	39.81981175
3318	39.81885366
3319	39.81772786
3320	39.81771971
3321	39.81644389
3322	39.81641518
3323	39.81526388
3324	39.81293214
3325	39.80830947
3326	39.80707236
3327	39.80705448
3328	39.80704165
3329	39.80697238
3330	39.80463244
3331	39.80416895
3332	39.80374804
3333	39.80372629
3334	39.80344754
3335	39.80242627
3336	39.79523375
3337	39.7936532
3338	39.78937514
3339	39.78819969
3340	39.78792161
3341	39.78624409
3342	39.78368501
3343	39.78367754
3344	39.78363658
3345	39.78305801
3346	39.77951975
3347	39.77540928
3348	39.77531727
3349	39.77425256
3350	39.77188814
3351	39.76608718
3352	39.76455034
3353	39.76335754
3354	39.76242439
3355	39.76107172
3356	39.75959333
3357	39.75954691
3358	39.75567727
3359	39.75523497
3360	39.75432411
3361	39.7500942
3362	39.75007238
3363	39.75006521
3364	39.74475836
3365	39.74210594
3366	39.7408607
3367	39.73890736
3368	39.73786787
3369	39.73780157
3370	39.73777379
3371	39.73208405
3372	39.72685946
3373	39.7268502
3374	39.72462988
3375	39.71898683
3376	39.71897525
3377	39.71289252
3378	39.70950121
3379	39.70948489
3380	39.7088905
3381	39.70884226
3382	39.70881995
3383	39.7085966
3384	39.70251665
3385	39.7006228
3386	39.700606
3387	39.70047453
3388	39.69976696
3389	39.6997565
3390	39.69936558
3391	39.69934605
3392	39.69933269
3393	39.69791036
3394	39.69672795
3395	39.69324201
3396	39.69322843
3397	39.69287415
3398	39.67820612
3399	39.67699248
3400	39.67633974
3401	39.67499503
3402	39.66881454
3403	39.66685776
3404	39.66532668
3405	39.66450162
3406	39.66443726
3407	39.6643021
3408	39.66108857
3409	39.65909672
3410	39.65909069
3411	39.65843644
3412	39.657099
3413	39.65540008
3414	39.65481342
3415	39.65476704
3416	39.64671531
3417	39.64415463
3418	39.64415057
3419	39.64411473
3420	39.64152777
3421	39.64148146
3422	39.63962108
3423	39.63590695
3424	39.63477632
3425	39.63445424
3426	39.63367478
3427	39.63267694
3428	39.63015655
3429	39.63004659
3430	39.62873787
3431	39.6249141
3432	39.6217893
3433	39.62075298
3434	39.61880718
3435	39.61832556
3436	39.6155596
3437	39.61553337
3438	39.61428057
3439	39.60548809
3440	39.60333471
3441	39.60034682
3442	39.60033269
3443	39.59841849
3444	39.5981792
3445	39.59278496
3446	39.59127387
3447	39.59048139
3448	39.58922606
3449	39.58919723
3450	39.58891708
3451	39.58634173
3452	39.58632831
3453	39.58344436
3454	39.58238595
3455	39.58124344
3456	39.57994919
3457	39.57338908
3458	39.57172597
3459	39.57167577
3460	39.57036631
3461	39.57036007
3462	39.56978244
3463	39.56809325
3464	39.56808037
3465	39.56800376
3466	39.56619788
3467	39.5635449
3468	39.56181951
3469	39.55912686
3470	39.55911268
3471	39.55434437
3472	39.54958966
3473	39.54957346
3474	39.54791841
3475	39.54616344
3476	39.52467536
3477	39.52416153
3478	39.52415957
3479	39.52015675
3480	39.51914243
3481	39.5168327
3482	39.51607887
3483	39.51308562
3484	39.50935688
3485	39.50827246
3486	39.50733977
3487	39.50560633
3488	39.50556506
3489	39.50454294
3490	39.50368377
3491	39.50165197
3492	39.49958853
3493	39.49951989
3494	39.49951374
3495	39.49949737
3496	39.49832243
3497	39.49755011
3498	39.49753765
3499	39.49610865
3500	39.49610138
3501	39.48888503
3502	39.48785821
3503	39.48770085
3504	39.4868714
3505	39.48686473
3506	39.4847125
3507	39.48087285
3508	39.48085224
3509	39.48083333
3510	39.479555
3511	39.47955089
3512	39.4790141
3513	39.47370637
3514	39.47160485
3515	39.47128638
3516	39.46998192
3517	39.46997884
3518	39.46765944
3519	39.46565952
3520	39.46439326
3521	39.46240655
3522	39.46127073
3523	39.46125207
3524	39.46091005
3525	39.45783649
3526	39.45545739
3527	39.45348273
3528	39.44602364
3529	39.4442338
3530	39.4437365
3531	39.44274646
3532	39.43710708
3533	39.43400848
3534	39.43371903
3535	39.43370496
3536	39.43039424
3537	39.42968783
3538	39.42779428
3539	39.42326586
3540	39.4210288
3541	39.42102338
3542	39.42098172
3543	39.42096889
3544	39.42013938
3545	39.42012213
3546	39.41977294
3547	39.41977104
3548	39.41975246
3549	39.41883606
3550	39.41769637
3551	39.41768797
3552	39.41641338
3553	39.415934
3554	39.41589423
3555	39.41582065
3556	39.41546134
3557	39.4145258
3558	39.41420563
3559	39.41350646
3560	39.40917685
3561	39.40752057
3562	39.4075144
3563	39.40665194
3564	39.40544784
3565	39.40544345
3566	39.4052283
3567	39.40369343
3568	39.39698045
3569	39.39274798
3570	39.3927404
3571	39.3926155
3572	39.38861529
3573	39.38839234
3574	39.38266081
3575	39.38265543
3576	39.38263678
3577	39.38262001
3578	39.38260259
3579	39.38260017
3580	39.38221155
3581	39.38182758
3582	39.38180679
3583	39.3808992
3584	39.3798622
3585	39.37869788
3586	39.3774208
3587	39.37733049
3588	39.37621565
3589	39.37197373
3590	39.37103473
3591	39.3702085
3592	39.36969114
3593	39.36877366
3594	39.36876532
3595	39.36296985
3596	39.36213443
3597	39.36211736
3598	39.36123231
3599	39.36083028
3600	39.35653888
3601	39.35547482
3602	39.35321661
3603	39.35130186
3604	39.34904233
3605	39.3430644
3606	39.34305543
3607	39.34304863
3608	39.34274348
3609	39.33879452
3610	39.33841844
3611	39.33432442
3612	39.33427099
3613	39.33426507
3614	39.33425947
3615	39.33277247
3616	39.3327458
3617	39.33071479
3618	39.33052848
3619	39.32994017
3620	39.32992271
3621	39.32969226
3622	39.32960603
3623	39.32960231
3624	39.3295916
3625	39.3227566
3626	39.32102662
3627	39.32101924
3628	39.32101353
3629	39.31966679
3630	39.31965753
3631	39.31926058
3632	39.31904364
3633	39.3190197
3634	39.3190131
3635	39.31585095
3636	39.31581408
3637	39.31580925
3638	39.31477672
3639	39.31296321
3640	39.31244817
3641	39.31204533
3642	39.31081085
3643	39.31078123
3644	39.30686088
3645	39.30685544
3646	39.30684241
3647	39.30683396
3648	39.30585709
3649	39.30572103
3650	39.30470031
3651	39.3046876
3652	39.30436491
3653	39.30288347
3654	39.29950185
3655	39.2973327
3656	39.29215391
3657	39.29080692
3658	39.28666707
3659	39.28577753
3660	39.2857644
3661	39.28570461
3662	39.2851068
3663	39.28505107
3664	39.28472636
3665	39.28471525
3666	39.2834941
3667	39.28347736
3668	39.28127754
3669	39.28126152
3670	39.28024118
3671	39.27989809
3672	39.27835618
3673	39.27357749
3674	39.27230045
3675	39.26992695
3676	39.26883126
3677	39.2643388
3678	39.26433365
3679	39.26332785
3680	39.25570352
3681	39.25246651
3682	39.25123066
3683	39.2512174
3684	39.25117218
3685	39.25116529
3686	39.25116228
3687	39.24647583
3688	39.24418827
3689	39.2430021
3690	39.24299614
3691	39.24299255
3692	39.24196769
3693	39.24194696
3694	39.24190489
3695	39.24189918
3696	39.24128787
3697	39.23966953
3698	39.23965855
3699	39.23619898
3700	39.23608099
3701	39.23607224
3702	39.23459008
3703	39.23256669
3704	39.2294639
3705	39.22716547
3706	39.22575728
3707	39.22562098
3708	39.22561515
3709	39.2256128
3710	39.2234603
3711	39.22345202
3712	39.22344484
3713	39.22258012
3714	39.2224526
3715	39.22241142
3716	39.21809645
3717	39.21531509
3718	39.21507453
3719	39.21331901
3720	39.21299182
3721	39.21298678
3722	39.21297601
3723	39.21293314
3724	39.21075319
3725	39.20982829
3726	39.20596909
3727	39.20596611
3728	39.20595919
3729	39.20593724
3730	39.20347326
3731	39.2030693
3732	39.19937361
3733	39.19931345
3734	39.19925681
3735	39.19870121
3736	39.19779106
3737	39.19778675
3738	39.19763915
3739	39.19407059
3740	39.1931866
3741	39.18563405
3742	39.18519318
3743	39.18516081
3744	39.18515522
3745	39.18443942
3746	39.18249627
3747	39.18121522
3748	39.17957197
3749	39.1765119
3750	39.17587067
3751	39.1758658
3752	39.17585745
3753	39.1738239
3754	39.17173107
3755	39.1712296
3756	39.17111814
3757	39.17109831
3758	39.17108074
3759	39.17031954
3760	39.17031356
3761	39.16741033
3762	39.16631179
3763	39.16630725
3764	39.16445491
3765	39.16444079
3766	39.16213006
3767	39.15841543
3768	39.15578682
3769	39.15488119
3770	39.15474519
3771	39.15470775
3772	39.15470599
3773	39.15169509
3774	39.15141669
3775	39.15119397
3776	39.15024988
3777	39.14910001
3778	39.14777679
3779	39.14166189
3780	39.14165726
3781	39.14062771
3782	39.13953174
3783	39.13654797
3784	39.13585051
3785	39.13582911
3786	39.13454333
3787	39.1345306
3788	39.13350474
3789	39.13181705
3790	39.13128057
3791	39.13069396
3792	39.13067437
3793	39.12985844
3794	39.12610545
3795	39.11906066
3796	39.11593909
3797	39.11593639
3798	39.11593275
3799	39.11392118
3800	39.11051255
3801	39.10913264
3802	39.10871362
3803	39.10869688
3804	39.10820406
3805	39.10674923
3806	39.106745
3807	39.1065896
3808	39.10658633
3809	39.10551804
3810	39.10548402
3811	39.10547708
3812	39.10467499
3813	39.1011193
3814	39.09861842
3815	39.09839295
3816	39.09465861
3817	39.0938369
3818	39.09284332
3819	39.0926625
3820	39.09264808
3821	39.09124442
3822	39.0898746
3823	39.08755408
3824	39.08651863
3825	39.08624442
3826	39.08617839
3827	39.08519505
3828	39.08408847
3829	39.0822513
3830	39.07846534
3831	39.07753474
3832	39.07059342
3833	39.06583634
3834	39.06334789
3835	39.06264904
3836	39.05890749
3837	39.05813762
3838	39.05805819
3839	39.05684293
3840	39.05683141
3841	39.05485203
3842	39.05305042
3843	39.05303603
3844	39.05302846
3845	39.05110165
3846	39.05109636
3847	39.04791581
3848	39.04791195
3849	39.04788562
3850	39.04774289
3851	39.04684115
3852	39.04566695
3853	39.0456303
3854	39.04557254
3855	39.0453234
3856	39.04371673
3857	39.04267018
3858	39.04266677
3859	39.03959293
3860	39.02716189
3861	39.02714822
3862	39.02619002
3863	39.02536253
3864	39.01815769
3865	39.01046184
3866	39.01044193
3867	39.00980591
3868	39.00883692
3869	39.00228275
3870	39.00102764
3871	38.99660902
3872	38.99660499
3873	38.99654674
3874	38.99430959
3875	38.98728926
3876	38.98728311
3877	38.98725796
3878	38.9869749
3879	38.98697161
3880	38.98668525
3881	38.98285274
3882	38.98193517
3883	38.97991148
3884	38.97661159
3885	38.9759747
3886	38.97594554
3887	38.97513183
3888	38.9728423
3889	38.97185264
3890	38.97179909
3891	38.97176985
3892	38.97136621
3893	38.97040856
3894	38.96543259
3895	38.9643279
3896	38.96052359
3897	38.9605156
3898	38.95921807
3899	38.95589093
3900	38.95587564
3901	38.95571945
3902	38.95570729
3903	38.95570534
3904	38.95568172
3905	38.95565632
3906	38.95393038
3907	38.95267714
3908	38.95265427
3909	38.95220983
3910	38.95038596
3911	38.94764421
3912	38.93975034
3913	38.93656425
3914	38.93557407
3915	38.93527045
3916	38.93508282
3917	38.93507365
3918	38.93171568
3919	38.93065096
3920	38.92943579
3921	38.92942252
3922	38.9276293
3923	38.92678339
3924	38.92677731
3925	38.92601275
3926	38.9212524
3927	38.92123746
3928	38.92123543
3929	38.92002227
3930	38.91819914
3931	38.91817668
3932	38.90367595
3933	38.90367382
3934	38.89225806
3935	38.89222976
3936	38.89083791
3937	38.8894759
3938	38.88947105
3939	38.88946368
3940	38.88825546
3941	38.88779807
3942	38.88711021
3943	38.88638891
3944	38.88636074
3945	38.88504821
3946	38.88504088
3947	38.88498249
3948	38.88336875
3949	38.88324885
3950	38.88156495
3951	38.88031898
3952	38.8763623
3953	38.87635927
3954	38.8763541
3955	38.87590829
3956	38.8742708
3957	38.87394731
3958	38.87227703
3959	38.87039454
3960	38.86829919
3961	38.86638975
3962	38.86054463
3963	38.85428292
3964	38.85272001
3965	38.85081322
3966	38.84931476
3967	38.84931035
3968	38.84906079
3969	38.84753207
3970	38.84748801
3971	38.84679151
3972	38.84613262
3973	38.84352902
3974	38.84351409
3975	38.8426316
3976	38.8408432
3977	38.83926268
3978	38.83906352
3979	38.83845154
3980	38.8384081
3981	38.83839352
3982	38.83820979
3983	38.83820787
3984	38.83630569
3985	38.83352894
3986	38.83286764
3987	38.83286184
3988	38.83189682
3989	38.83185687
3990	38.83134137
3991	38.82989777
3992	38.82919704
3993	38.82880257
3994	38.82879725
3995	38.8287553
3996	38.82855684
3997	38.82557642
3998	38.8242167
3999	38.824201
